"";"column_label";"name";"genre";"subscribers";"videos";"views";"lastvideo";"link"
"435";"2";"slobodnousername";"Film and Animation";140000;210;2,47e+08;2017-09-27;"http://www.youtube.com/channel/UCtAP8mTddbjQi-NBoasMdIw"
"436";"2";"Sinisa Bisko MUSIC";"Music";139000;70;8,03e+08;2021-04-05;"http://www.youtube.com/channel/UCsrEiUybMfqIjAMWJpNLDMw"
"437";"2";"Nikica Topic Crtani";"Music";139000;5691;1,82e+08;2021-05-11;"http://www.youtube.com/channel/UC2hLQZ5ap1OMSgFBi3_BQQg"
"438";"2";"Hrvatski rukometni savez";"Sports";139000;936;6,16e+08;2021-05-09;"http://www.youtube.com/channel/UCr673TvGvT0h7Hz2YSSp95w"
"439";"2";"Kaleigh Hendershot - This Croatian Life";"People & Blogs";138000;45;2,47e+08;2019-10-11;"http://www.youtube.com/channel/UC_k8snbkwzqpxSIq5DUZYbw"
"440";"2";"CELESTIA KIDS";"People & Blogs";138000;177;2,98e+08;2021-06-10;"http://www.youtube.com/channel/UCq4S292TA1acngcngqTrjIg"
"441";"3";"Croteam";"Gaming";137000;73;2,4e+08;2021-03-19;"http://www.youtube.com/channel/UCYh4bynh4OegFLiHMvodmQQ"
"442";"3";"lalachannel15";"Entertainment";137000;674;7,62e+08;2021-05-20;"http://www.youtube.com/channel/UC8s_iJQ9ybya_e8pwP9HDFQ"
"443";"3";"Native American History";"Education";137000;12;1,08e+08;2021-02-27;"http://www.youtube.com/channel/UCN6Fs5euLATPnAX2SuW6j_Q"
"444";"3";"Extra FM";"Entertainment";136000;51;6,73e+08;2021-05-01;"http://www.youtube.com/channel/UClLZBHYC-gaKClV5_VeCsdQ"
"445";"3";"Blajski PyroÈovjek";"Entertainment";135000;273;2,24e+08;2021-01-04;"http://www.youtube.com/channel/UCQrBYQvI2rya5alHHIWsycg"
"446";"3";"CroatianPlays";"Entertainment";135000;765;2,86e+08;2021-05-03;"http://www.youtube.com/channel/UCyHTaG0LmNAGoZ2oRfM9FVw"
"447";"3";"Marko Tomasovic";"Music";134000;721;2,67e+08;2021-04-20;"http://www.youtube.com/channel/UCb7Nx7gtymagNJDtsUSO5HA"
"448";"3";"Bojana Svalina";"Entertainment";134000;742;4,37e+08;2021-05-14;"http://www.youtube.com/channel/UC10uUjP7bxR05FsAi94Axfw"
"449";"3";"anaake";"Film and Animation";132000;43;2,82e+08;2021-03-17;"http://www.youtube.com/channel/UCWaA1kf8CPijCY0n11QZ6ew"
"450";"3";"taeoki";"Music";131000;28;2,64e+08;2019-12-02;"http://www.youtube.com/channel/UC1Yv8aosVf7wY1HyKcGLurQ"
"451";"3";"Black Raven Tutorijali";"Gaming";130000;355;307000;2020-10-03;"http://www.youtube.com/channel/UC8Whhril_qF2HCdJcr_0ccw"
"452";"3";"Rok Didakovic";"Sports";129000;21;289000;2021-01-17;"http://www.youtube.com/channel/UCRH8ndmr51-GHNguaz-hWwg"
"453";"3";"Its Kiks";"Howto & Style";129000;35;429000;2017-06-26;"http://www.youtube.com/channel/UCBcGdp52Vzvm8PZCoZ512xw"
"454";"3";"Gabi Edits";"Entertainment";128000;87;5,32e+08;2020-06-08;"http://www.youtube.com/channel/UCal_TE4csRtrI7fKB8EUtUg"
"455";"3";"Suky";"Gaming";128000;77;695000;2020-06-13;"http://www.youtube.com/channel/UCJS0EFYrc7uX9pcBlnn0_9A"
"456";"3";"PIXSELL";"News & Politics";127000;2101;7,86e+08;2021-05-12;"http://www.youtube.com/channel/UC44SlWK3qzMRywFlpGt5dmQ"
"457";"3";"Plemeniti Channel";"Education";126000;183;4,85e+08;2021-05-18;"http://www.youtube.com/channel/UC1cac3vwraTFqFrMhjq7SgQ"
"458";"3";"Boosthunters";"Autos & Vehicles";126000;42;207000;2021-05-10;"http://www.youtube.com/channel/UCda78gLAu3Pfu17XlpIho5g"
"459";"3";"VUK";"Gaming";124000;84;242000;2021-03-23;"http://www.youtube.com/channel/UCArTC43Ye4-rA4ZP_nF__4A"
"460";"3";"OFF";"People & Blogs";122000;157;1,91e+08;2021-04-30;"http://www.youtube.com/channel/UCIaabJWTKa2ksuSgDECz7dw"
"461";"4";"Hvar Live";"Travel & Events";121000;92;4,81e+08;2021-04-04;"http://www.youtube.com/channel/UCQmlVF-VRx75AflM-9gJytg"
"462";"4";"Sky Mods";"Gaming";121000;19;485000;2021-05-11;"http://www.youtube.com/channel/UCE4DV8MMVJkxD9u55XFL_JQ"
"463";"4";"Kumovi";"Music";121000;44;1,72e+08;2021-05-01;"http://www.youtube.com/channel/UC4YdgC_75xaf69_BViIiSsQ"
"464";"4";"Ozana Pevec Mariæ";"People & Blogs";121000;18;1e+08;2021-04-16;"http://www.youtube.com/channel/UCpLCTMrlcUNLvnVhQaGJKQA"
"465";"4";"Wekster's Geeky Stuff";"Entertainment";119000;65;755000;2021-04-20;"http://www.youtube.com/channel/UCkqE0nwfkwcgJe4QFbtyW_w"
"466";"4";"Justify";"Gaming";119000;38;1,1e+08;2020-10-30;"http://www.youtube.com/channel/UCGgyUfTAZnJ9pZ5TFQh69cQ"
"467";"4";"BUBA COLE";"Gaming";119000;690;676000;2021-04-23;"http://www.youtube.com/channel/UCi0p45m48xaVakVP-UzhyEQ"
"468";"4";"Mata <U+30C4>";"Gaming";118000;3;330000;2021-03-27;"http://www.youtube.com/channel/UCKe6xHp9HBUZ2BkD1cUjOnw"
"469";"4";"Fishing Foto-video";"Sports";118000;115;4,22e+08;2021-03-14;"http://www.youtube.com/channel/UCQolqP7lEp_69eTI4cZ4J8w"
"470";"4";"Seksoteka";"Education";118000;81;2,61e+08;2021-05-03;"http://www.youtube.com/channel/UCdMkKtMvFlOEF6tKowy4C6g"
"471";"4";"Indira Official";"Music";117000;28;5,96e+08;2020-11-11;"http://www.youtube.com/channel/UCXgt8NxnU0YVoaD4HMZM1CA"
"472";"4";"Lidl Hrvatska";"Howto & Style";117000;1860;1,41e+08;2020-10-07;"http://www.youtube.com/channel/UCSNsrFwPKOZB55H4qxd4kjw"
"473";"4";"Erosensei";"Gaming";117000;857;3,8e+08;2021-05-13;"http://www.youtube.com/channel/UClUCg6L8TloKgY-Wcq64yMw"
"474";"4";"ArcadeX";"Gaming";116000;372;745000;2020-11-11;"http://www.youtube.com/channel/UCEl6Lk9rNX5pg6jdeB4NiGw"
"475";"4";"Klaada";"Music";116000;104;892000;2021-05-09;"http://www.youtube.com/channel/UCJGsF6f9CecH6Cy7zsbYQLA"
"476";"4";"Matej Meštroviæ";"Music";116000;166;5,54e+08;2021-04-11;"http://www.youtube.com/channel/UC-eh41lIQnWSlsXdmz3KoPA"
"477";"4";"NarodniTUBE";"Music";116000;133;1,86e+08;2020-10-27;"http://www.youtube.com/channel/UCPplRc379oIplo4IN5ojvVg"
"478";"4";"NeonBlackHeartAttack";"Entertainment";113000;85;9,87e+08;2021-02-05;"http://www.youtube.com/channel/UCQ-aKNLjOLxOwzMGdC-uBdw"
"479";"4";"GITAK TV";"People & Blogs";113000;31;672000;2021-06-12;"http://www.youtube.com/channel/UC76jn1xnQIjbCKLaDJF4zYQ"
"480";"4";"Robert Paviæ";"Music";113000;359;9,56e+08;2020-10-13;"http://www.youtube.com/channel/UCGsi_vrpOdkTqtmdrvYBpmg"
"481";"5";"više manje zauvijek";"Music";113000;81;6,41e+08;2021-04-28;"http://www.youtube.com/channel/UC7FbcA64aBbMkR4MHmPcPzw"
"482";"5";"ZadrugaTv";"People & Blogs";112000;2;3,16e+08;2020-09-12;"http://www.youtube.com/channel/UCr1GY1HY3KfNn3hWbFTY93w"
"483";"5";"1812tulo1";"Comedy";111000;239;9,18e+08;2020-08-05;"http://www.youtube.com/channel/UCEQUdy7sNZad_VMhD2vyYGQ"
"484";"5";"Iveko";"Autos & Vehicles";111000;132;1,92e+08;2020-02-13;"http://www.youtube.com/channel/UCdlzZpEUgrQq0FSlmDtp4Ag"
"485";"5";"Veèernji list";"Howto & Style";111000;1625;8,33e+08;2021-05-12;"http://www.youtube.com/channel/UCPFfi389DTy-cI9BzM7bLTQ"
"486";"5";"Single Sapling Games";"Gaming";111000;306;1,65e+08;2021-05-08;"http://www.youtube.com/channel/UCbvf5o21cb0Ra9pdpkogHYA"
"487";"5";"TheAvengerBoy";"Film and Animation";111000;47;1,38e+08;2020-09-30;"http://www.youtube.com/channel/UC1Y0t6s6qPKmvLkV54ehjIA"
"488";"5";"MORH Ministarstvo obrane Republike Hrvatske";"News & Politics";111000;781;7,88e+08;2021-05-06;"http://www.youtube.com/channel/UC6eB2yV7T6Sr483zMmK22GA"
"489";"5";"Archer & Mia";"Entertainment";111000;12;247000;2020-07-15;"http://www.youtube.com/channel/UCLpiKMCLUgN5ZJhFytTwMEw"
"490";"5";"Mort Bend";"Music";110000;105;8,3e+08;2021-02-17;"http://www.youtube.com/channel/UC1psuIWYaMFsZtuqwSU7AJA"
"491";"5";"TOP DJ ROOM [ex Top DJ Mag]";"Music";109000;508;5,39e+08;2021-05-07;"http://www.youtube.com/channel/UCIdUIn_ODTpPweBbqmC1jBQ"
"492";"5";"Andreina kuhinja";"People & Blogs";109000;40;1,39e+08;2020-12-26;"http://www.youtube.com/channel/UCyrBqwgkHzUxxG-aVBZg33w"
"493";"5";"Autoservis Emisija";"Autos & Vehicles";109000;419;7,96e+08;2021-05-08;"http://www.youtube.com/channel/UCLyzd4sb3dmHLKYaNFRB63g"
"494";"5";"Marko Burazin";"Music";108000;3;385;2020-08-04;"http://www.youtube.com/channel/UCFj_PnZJlAl-Tbr_3-idznQ"
"495";"5";"Hrvatski Telekom";"Science & Technology";108000;1029;2,09e+08;2021-03-18;"http://www.youtube.com/channel/UCehrQPVnnOrL0cGRxN9I72g"
"496";"5";"Saja PopoviÄ<U+0087>";"People & Blogs";108000;215;2,82e+08;2021-04-29;"http://www.youtube.com/channel/UCOv4o4Hn8s5O0D3Tcr0u-bw"
"497";"5";"Erika Kraljevic";"People & Blogs";108000;138;1,03e+08;2021-05-05;"http://www.youtube.com/channel/UCJk22QDyBiN3jbduwAbsksw"
"498";"5";"Hexa Music";"Music";108000;544;3,44e+08;2018-04-03;"http://www.youtube.com/channel/UCuxpkzcJrKWzGBmkdKclzTg"
"499";"5";"Nemoj Srati";"Entertainment";107000;46;4,14e+08;2021-05-01;"http://www.youtube.com/channel/UC1JSgU0cyyJNEnHSRDT-qgw"
"500";"5";"sanelbestxxx";"Music";106000;4945;6,2e+08;2021-05-12;"http://www.youtube.com/channel/UCnnyQrEtUPE9EoZadhbhoGg"
"501";"6";"CruZ";"Gaming";106000;151;932000;2020-03-23;"http://www.youtube.com/channel/UCX3WcsiHiFW-zj02VhICdcg"
"502";"6";"ZSA ZSA";"Music";105000;26;2,51e+08;2020-12-15;"http://www.youtube.com/channel/UCite4uS3mgaQSaaMOrirTwg"
"503";"6";"brunoh155";"Autos & Vehicles";105000;1052;6,77e+08;2021-05-07;"http://www.youtube.com/channel/UCtQqmukoCCI5crtGKWnmItA"
"504";"6";"JACQUES HOUDEK";"Entertainment";105000;33;7,79e+08;2021-04-15;"http://www.youtube.com/channel/UC-dWmfZ6nDmQc0EObQ7xDBQ"
"505";"6";"Croatia.TheMan";"Entertainment";105000;61;2,68e+08;2021-02-23;"http://www.youtube.com/channel/UCWHxQKpV0eDUcrvinkHJiCA"
"506";"6";"BigD974";"Travel & Events";104000;55;2,69e+08;2020-05-15;"http://www.youtube.com/channel/UCLDggLzzrVaiRV6xuNk8wgQ"
"507";"6";"CACTUS";"Film and Animation";103000;216;2,02e+08;2021-03-01;"http://www.youtube.com/channel/UCqWyR165a2tlL_RuW5qm_uA"
"508";"6";"A1 Hrvatska";"Science & Technology";102000;344;3,42e+08;2021-04-27;"http://www.youtube.com/channel/UCG599nUcsBmwznkCodc6cxQ"
"509";"6";"Zagrebaèki Memento";"People & Blogs";102000;1081;4,58e+08;2021-01-11;"http://www.youtube.com/channel/UCs-f8NWTv-EoJ4xbjxOZd7Q"
"510";"6";"Goran Karan";"Music";102000;159;1,51e+08;2021-04-14;"http://www.youtube.com/channel/UC5Hq47BdaKFzU6XwMNIcNtA"
"511";"6";"sylvia";"Gaming";102000;163;426000;2020-12-17;"http://www.youtube.com/channel/UCg7fllkRG4joeA0S2msc7yA"
"512";"6";"Zeynah";"Gaming";101000;257;1,08e+08;2020-01-07;"http://www.youtube.com/channel/UC9zlWME5503SAUVbHS9sxYg"
"513";"6";"Winx Club Hrvatska";"People & Blogs";101000;303;3,23e+08;2020-08-31;"http://www.youtube.com/channel/UCPzxAYY5X0tamKdeXgi2I7Q"
"514";"6";"Isabella Rakonic";"People & Blogs";101000;52;1,36e+08;2020-04-18;"http://www.youtube.com/channel/UCCZ4ePP4yrLlS6JL_V1hvTQ"
"515";"6";"Nooja";"Gaming";1e+05;514;2,69e+08;2021-03-16;"http://www.youtube.com/channel/UCQmwa6cNjqcL8FQ9yoffjFA"
"516";"6";"Sansen's World";"Gaming";1e+05;297;640000;2021-05-12;"http://www.youtube.com/channel/UCFlKOS0kltyYeueqeJvHyBA"
"517";"6";"srele007";"Music";992000;438;1,03e+08;2020-12-25;"http://www.youtube.com/channel/UCzkYFmUJB3BzE8hicC14VRw"
"518";"6";"HNK Rijeka";"Sports";991000;2422;6,04e+08;2021-05-08;"http://www.youtube.com/channel/UCUezDU1Bm6Y0MetFjKUiw2w"
"519";"6";"Aleks Curac Saric";"Entertainment";986000;212;1,68e+08;2021-05-18;"http://www.youtube.com/channel/UCOimfLHuJicYxeXiF057xag"
"520";"6";"SiLaa_";"Gaming";984000;295;415000;2020-10-11;"http://www.youtube.com/channel/UCaNvRucEn7nwxrB_SHr1R8Q"
"521";"7";"SBTV - Slavonskobrodska televizija";"Entertainment";978000;17069;9,84e+08;2021-06-21;"http://www.youtube.com/channel/UCX_cNqtNYJn3WwkxLRZAm7g"
"522";"7";"Celo Beats";"Music";975000;280;1,79e+08;2021-05-02;"http://www.youtube.com/channel/UCTM09N4U6Uw-QbChPAxVGfA"
"523";"7";"Josephine JLo";"People & Blogs";964000;103;931000;2021-05-12;"http://www.youtube.com/channel/UChBAldSUeouODP0LzyNSD-g"
"524";"7";"Uspješno Pèelarenje - Successful Beekeeping";"Pets & Animals";959000;93;3,31e+08;2020-04-07;"http://www.youtube.com/channel/UCkkRsTUXkjcxpikCzLm_3tA"
"525";"7";"Uživo sa hrvatskih prometnica";"Autos & Vehicles";949000;327;6,38e+08;2021-05-18;"http://www.youtube.com/channel/UCX_7vryF6qrn9thWEP-752g"
"526";"7";"flyfishing channel";"Sports";946000;110;104000;2021-02-21;"http://www.youtube.com/channel/UCL7iOkAxBXXSG6PEZMzrdgA"
"527";"7";"Purple and Mint";"Howto & Style";934000;373;1,68e+08;2021-05-09;"http://www.youtube.com/channel/UCc7V39BA_3lRn4YfArv6Pbg"
"528";"7";"FHR TV";"Howto & Style";933000;574;3,94e+08;2021-03-08;"http://www.youtube.com/channel/UC7fPRvMvjygnCmvLHE84aVQ"
"529";"7";"eFISHent";"Sports";922000;75;1,15e+08;2021-05-10;"http://www.youtube.com/channel/UC065MgTCu82iJ8IjMGM8CGw"
"530";"7";"ZhexyMoonchild";"Pets & Animals";917000;22;1,63e+08;2020-03-07;"http://www.youtube.com/channel/UCYjFijEWhFhBB3KU_AAFvMw"
"531";"7";"Vallis Aurea";"Music";917000;416;1,15e+08;2021-05-13;"http://www.youtube.com/channel/UCvj6J3A1b0l6kLTK51zkWKw"
"532";"7";"Gachetos";"Gaming";914000;725;458000;2021-02-23;"http://www.youtube.com/channel/UCnPtTPYPLe7FQfkL0zmhw-g"
"533";"7";"PaMus - musical accompaniments";"Education";890000;747;1,67e+08;2021-05-18;"http://www.youtube.com/channel/UCBSu4dHuI04dcMv_OIBqj2w"
"534";"7";"wwwItaloDiscoNet";"Music";888000;404;7,42e+08;2021-05-09;"http://www.youtube.com/channel/UCmSjYdcD4H21wGaoJLsgAPw"
"535";"7";"AerodromTV";"Music";887000;117;1,85e+08;2021-03-11;"http://www.youtube.com/channel/UCLiczMOyvwcKm6lOTVg3eLA"
"536";"7";"AEGANG";"Gaming";883000;51;436000;2020-08-15;"http://www.youtube.com/channel/UCnBfW3c1_oxTrfesZ761zyQ"
"537";"7";"Krunoslav Stifter";"Education";880000;51;374000;2020-08-13;"http://www.youtube.com/channel/UCF7fal8AS64mMkPPwoC7T-w"
"538";"7";"Splitsko-makarska nadbiskupija";"Nonprofits & Activism";879000;1587;2,85e+08;2021-05-13;"http://www.youtube.com/channel/UCbm4LX1V2myXYkBTJhjFkBw"
"539";"7";"•Winter Wing•";"Film and Animation";871000;21;352000;2021-05-16;"http://www.youtube.com/channel/UCTuYpAThfOXtmKlAotM3gmw"
"540";"7";"Julijana Ruzic";"Education";869000;28;820000;2020-10-16;"http://www.youtube.com/channel/UCxL166UyE6n2twP6zgD1E6w"
"541";"8";"Usporedi. hr";"Science & Technology";866000;1048;6,82e+08;2021-03-25;"http://www.youtube.com/channel/UCLnhbz7zkDYfFOuo134Hw5g"
"542";"8";"TheGamepires";"Gaming";862000;63;1,84e+08;2021-03-31;"http://www.youtube.com/channel/UCri5b4gBVVNQr5axQ8nPHCQ"
"543";"8";"grrunf";"Science & Technology";861000;22;1,92e+08;2019-10-10;"http://www.youtube.com/channel/UCHlUmBZUEOsShhlVBEdSmww"
"544";"8";"Major Droid";"Science & Technology";860000;252;2,35e+08;2021-02-06;"http://www.youtube.com/channel/UCReepEueTfRfLQoakucyFWw"
"545";"8";"FitMess Diary";"People & Blogs";858000;69;470000;2018-02-09;"http://www.youtube.com/channel/UC7agu7__SbwNsFN5hJWzMtA"
"546";"8";"Azortex";"Gaming";852000;134;747000;2021-05-04;"http://www.youtube.com/channel/UCD_aMMFAMed2Uq4rHUf07iA"
"547";"8";"C A M B I.";"Music";848000;84;9,04e+08;2021-02-18;"http://www.youtube.com/channel/UCtKJauW_g79TuU7bTSAjGCg"
"548";"8";"100posto";"People & Blogs";847000;690;5,69e+08;2020-03-29;"http://www.youtube.com/channel/UCY9U2FAbAoLRICgKuJsl0gA"
"549";"8";"Moje Razglednice - Pozitivna Perspektiva";"Travel & Events";845000;199;1,04e+08;2021-05-09;"http://www.youtube.com/channel/UCT1PVOPNxcElw8izJrZAafQ"
"550";"8";"RB Trackz";"Music";844000;11;109000;2020-02-07;"http://www.youtube.com/channel/UC2nx8WN6YtrGIFde8qA1iCw"
"551";"8";"KrunoKovacevic2";"Sports";841000;23;1,41e+08;2020-05-23;"http://www.youtube.com/channel/UCHKz8PtcQmcmn4CG9kRbI7A"
"552";"8";"Reboot magazine";"Gaming";840000;573;2,92e+08;2021-05-20;"http://www.youtube.com/channel/UCNXYuKvvLWOOhCqQ5gyVA3Q"
"553";"8";"NIVEA Hrvatska";"People & Blogs";839000;417;8,34e+08;2021-05-14;"http://www.youtube.com/channel/UCKXHvL_Gsk_TMK9hDBpiofQ"
"554";"8";"Alexo Music OFFICIAL";"Music";836000;50;3,43e+08;2021-05-11;"http://www.youtube.com/channel/UCl7maBZUm2zZ-yKpfQFBoWQ"
"555";"8";"Islamska zajednica u Hrvatskoj";"Education";829000;960;4,87e+08;2021-05-10;"http://www.youtube.com/channel/UCY9-9lGSFlaNMXlfHVQTWdw"
"556";"8";"Smooth Wave Smooth Jazz";"Music";827000;88;6,26e+08;2019-12-07;"http://www.youtube.com/channel/UCXTKe9ZSX2GA9BHUKNv_6KQ"
"557";"8";"Internet TV Hrvatskoga sabora";"News & Politics";805000;1088;4,29e+08;2021-05-10;"http://www.youtube.com/channel/UCZPtjvmbCqm2Wbl2FCsXb4Q"
"558";"8";"FCMore";"Gaming";805000;277;4,2e+08;2020-08-22;"http://www.youtube.com/channel/UC1QJyOxBt748mwsUP9dRp7A"
"559";"8";"Majushka music";"Music";804000;7;5,24e+08;2020-03-11;"http://www.youtube.com/channel/UCx7tRRqqRwudA3kH-tLIPuA"
"560";"8";"Zmajevo Gnijezdo";"Entertainment";8e+05;148;505000;2020-12-30;"http://www.youtube.com/channel/UCgxFkX7K80hdLdFLkjkeO_A"
"561";"9";"Karla Lucija";"People & Blogs";798000;202;623000;2021-04-29;"http://www.youtube.com/channel/UC6U6JNl-mDk5ru_E-9SYFZw"
"562";"9";"DlE RICH";"Music";797000;35;5,56e+08;2021-03-19;"http://www.youtube.com/channel/UCWyHpAWUlRrIt2benQvI1Xg"
"563";"9";"888freehumanity";"Education";794000;606;3,57e+08;2021-05-19;"http://www.youtube.com/channel/UCmqc5BvXTA0FGdfYGjSt8MA"
"564";"9";"Zetris";"Gaming";793000;508;4,73e+08;2021-05-10;"http://www.youtube.com/channel/UCpxmJQbKaqhZHp1WDRMGn3w"
"565";"9";"V-Lover Zauvijek";"Film and Animation";788000;63;4,68e+08;2020-05-18;"http://www.youtube.com/channel/UCGL9kj0IADVezXqw7HFFQrw"
"566";"9";"Wolf";"Gaming";781000;329;1,09e+08;2021-05-10;"http://www.youtube.com/channel/UCNk3Q_dNucPG40dQ-Wt8yAQ"
"567";"9";"Vindija";"Entertainment";780000;83;1,26e+08;2021-04-20;"http://www.youtube.com/channel/UCXXItyuf7BDpycqOu8VlAbQ"
"568";"9";"Dobre Ideje";"Film and Animation";779000;118;1,28e+08;2020-06-03;"http://www.youtube.com/channel/UCYLXRTyg-O7j6FMas3HW4xQ"
"569";"9";"Agroklub";"Entertainment";778000;1609;5,05e+08;2021-05-21;"http://www.youtube.com/channel/UCVrUUWqQ9ql_wekosrYaamw"
"570";"9";"Ena Rajic Official";"Entertainment";778000;148;509000;2021-05-02;"http://www.youtube.com/channel/UCVhHo_ewyEOOyZqU5MQJZSg"
"571";"9";"dusanmisic1";"Music";766000;2309;6,43e+08;2020-02-17;"http://www.youtube.com/channel/UCv_EnWTCXEgQ0paRzf2H3Aw"
"572";"9";"Filip Dropulic";"Sports";762000;66;866000;2021-04-19;"http://www.youtube.com/channel/UCC-xH8M6mPVa5ay1TNk01yQ"
"573";"9";"Rockshow2oo8";"Gaming";760000;100;5,75e+08;2016-12-01;"http://www.youtube.com/channel/UCVAcOMfo3StSxhLGwlSxqwQ"
"574";"9";"Nekko";"Entertainment";756000;18;2,29e+08;2021-04-14;"http://www.youtube.com/channel/UCXnixOoX1OwhqHgUujZzbpg"
"575";"9";"Jax Teller";"Music";752000;142;5,77e+08;2020-08-20;"http://www.youtube.com/channel/UC1lRCBEy0uPGrYf6RV0romQ"
"576";"9";"Instruktor Trulac";"Autos & Vehicles";752000;139;1,69e+08;2021-05-29;"http://www.youtube.com/channel/UCtHtHhCVOyUTQDgemhL_Zrw"
"577";"9";"KOKTELSIFANZONE";"Music";750000;464;9,14e+08;2021-04-11;"http://www.youtube.com/channel/UC6o4ZuBE6zY98YtYiGKzkcA"
"578";"9";"OneDelirious";"Music";748000;2047;2,62e+08;2021-06-17;"http://www.youtube.com/channel/UCCo7FfFes4GsP6GX-SI-neQ"
"579";"9";"GymBeam HR";"Sports";747000;176;3,13e+08;2021-03-08;"http://www.youtube.com/channel/UCyCCM8kLytNavZfohdI7kWw"
"580";"9";"TomislavSaricMusic";"Music";745000;8;228000;2018-02-15;"http://www.youtube.com/channel/UCGfr0Ttx19qj2dy9mtM-lyg"
"581";"10";"Lipstick's blade";"People & Blogs";742000;59;328000;2020-01-11;"http://www.youtube.com/channel/UC3Pm04ACYgR64kgzab-xXVg"
"582";"10";"Marjan T.";"Music";739000;243;7,5e+08;2017-08-25;"http://www.youtube.com/channel/UCOlzHndzs2k0Y30Nn2Y7JwA"
"583";"10";"Yomi";"People & Blogs";733000;93;4,41e+08;2020-07-12;"http://www.youtube.com/channel/UCgMh1i5c9LYnWVsmtyWv32A"
"584";"10";"Baæa";"Gaming";728000;190;1,48e+08;2020-05-06;"http://www.youtube.com/channel/UCw1zMLzInq9vHnHdBSZaBiQ"
"585";"10";"BugTV";"Science & Technology";725000;732;1,97e+08;2021-05-06;"http://www.youtube.com/channel/UCrogte8JZ06qmIQZ0h7JoGg"
"586";"10";"Riksha";"Gaming";720000;202;1,06e+08;2019-02-05;"http://www.youtube.com/channel/UCxg41Rq53nHgoYP0qBFGpAA"
"587";"10";"FrazeFX";"Entertainment";709000;133;592000;2020-05-17;"http://www.youtube.com/channel/UCGVtF_hJAz8ypM1AffcH4HQ"
"588";"10";"8D BALKAN";"Music";708000;141;1,12e+08;2021-04-10;"http://www.youtube.com/channel/UCBIkPq-CWDRrgOimZoCykpA"
"589";"10";"Fitness.com.hr";"Howto & Style";706000;369;1,42e+08;2021-05-11;"http://www.youtube.com/channel/UCm6KCh3ya55Ptm6MvPB5dew"
"590";"10";"Mama Veganka";"Howto & Style";698000;89;568000;2021-02-10;"http://www.youtube.com/channel/UC6ENXH-BywTN4wfa3uOk52w"
"591";"10";"Silente";"Music";698000;23;3,55e+08;2021-04-29;"http://www.youtube.com/channel/UCJ54aJ0Ayb0NrzdYdPolCAw"
"592";"10";"ITSKRISTIJAN";"Entertainment";695000;NA;423000;2016-06-03;"http://www.youtube.com/channel/UC7PsQhbHMUs4r1aMfYiKenw"
"593";"10";"Outdoors Croatia";"People & Blogs";692000;147;1,06e+08;2021-05-19;"http://www.youtube.com/channel/UC_iQVqnMW91RPAl2o_vnr_w"
"594";"10";"SN tv Sport nedjeljom";"Sports";686000;6153;1,15e+08;2021-05-22;"http://www.youtube.com/channel/UCNkkoIHG4LZEopeXBw0Y0iw"
"595";"10";"Hardstyle Universe I HardEditz I";"Music";686000;69;1,85e+08;2021-04-26;"http://www.youtube.com/channel/UCqYpLzg-pnsjWpGBMeIKVyQ"
"596";"10";"KINGARE";"Gaming";683000;162;257000;2020-05-14;"http://www.youtube.com/channel/UC0VTorE8fxQUNb9_Y1svMRw"
"597";"10";"Mile Kekin Official";"People & Blogs";682000;23;4,02e+08;2020-06-18;"http://www.youtube.com/channel/UC6JGIHNina7kNqsQ9F1ifhQ"
"598";"10";"Europska komisija Hrvatska";"Education";679000;359;796000;2021-05-26;"http://www.youtube.com/channel/UCjzz2qC3Fe4pMbo1_9SRnYw"
"599";"10";"Maybelline NY Hrvatska";"Howto & Style";679000;17;813000;2021-04-16;"http://www.youtube.com/channel/UCPd2t1OV1-E-doAPw64Xc9g"
"600";"10";"Alen Kraljiæ";"Sports";678000;39;3,61e+08;2021-01-04;"http://www.youtube.com/channel/UC59qLGaJKjrM0Rw1yS3B8nw"
"601";"1";"Valentino Boskovic";"Music";671000;37;2,92e+08;2021-03-23;"http://www.youtube.com/channel/UCrITWs8fNBRMcUWg27Rhovg"
"602";"1";"Powered By Biljke";"People & Blogs";670000;102;576000;2021-03-08;"http://www.youtube.com/channel/UCNuLfn-Q5nscMHXalGGTCxQ"
"603";"1";"Peti element";"Education";668000;175;652000;2021-03-30;"http://www.youtube.com/channel/UCKpe9xqJrj55SxWX_wMpesQ"
"604";"1";"Ledo";"Howto & Style";668000;272;1,86e+08;2021-05-12;"http://www.youtube.com/channel/UCWzDrh6dkihJcoAteEGAFig"
"605";"1";"mat1jaczyyy";"Music";666000;115;1,07e+08;2020-12-23;"http://www.youtube.com/channel/UClROoR-1H9SPRk2f8ujJCfw"
"606";"1";"Outlook Festival";"Music";661000;125;2,79e+08;2021-05-05;"http://www.youtube.com/channel/UCj5qx-Kf98N7LBneay9Ig5Q"
"607";"1";"CRO91";"Nonprofits & Activism";660000;307;5,75e+08;2021-03-19;"http://www.youtube.com/channel/UC9SKHxa-QKuzme6WRyD6hQg"
"608";"1";"Nojzara";"Gaming";660000;317;164000;2020-09-01;"http://www.youtube.com/channel/UCicL527IqMA0Yh30Cda1Fcg"
"609";"1";"angrygoran";"Pets & Animals";655000;44;123000;2016-09-16;"http://www.youtube.com/channel/UC6254fp4lUXIEwqeb8_Jv5A"
