"";"column_label";"name";"genre";"subscribers";"videos";"views";"lastvideo";"link"
"550";"28";"OPG HAHA";"People & Blogs";214000;78;861000;2020-11-20;"http://www.youtube.com/channel/UCIdEmdeEXgezh3gw4kZFkbA"
"551";"28";"Revilo TM";"Gaming";214000;216;582000;2021-05-06;"http://www.youtube.com/channel/UC28AE-hk7epgyRmsKZpGLQw"
"552";"28";"45 Degrees Sailing";"Travel & Events";215000;268;175000;2021-03-13;"http://www.youtube.com/channel/UCdA-Z3b7NaPgodxzz7G_bfw"
"553";"28";"TransmeetTv";"Music";216000;819;1,64e+08;2010-12-16;"http://www.youtube.com/channel/UCXgjQ5dbLlMOO_WrTu4nsdg"
"554";"28";"LACH official";"Music";216000;10;988000;2021-05-04;"http://www.youtube.com/channel/UCqKhJc5mIytPG59YuCErSzw"
"555";"28";"RagnarZD";"Entertainment";216000;531;122000;2021-03-07;"http://www.youtube.com/channel/UCp7wEym6voUmQnPxTJ9RrHw"
"556";"28";"Sandy KovaÄ<U+008D>eviÄ<U+0087>";"Sports";216000;38;150000;2021-05-13;"http://www.youtube.com/channel/UCp2Xwx_rFxReKxX6mzd-AuQ"
"557";"28";"BistriÄ<U+008D>ki ZVUKOLIK";"People & Blogs";216000;420;1,53e+08;2019-05-07;"http://www.youtube.com/channel/UCCw9_ccdWQeSdg5JJozDV2w"
"558";"28";"Roko A tokiÄ<U+0087>";"Sports";217000;115;238000;2020-10-03;"http://www.youtube.com/channel/UCoczD8nno_B0McMoHxahHgQ"
"559";"28";"Brutalna Kifla";"Gaming";217000;133;401000;2021-05-01;"http://www.youtube.com/channel/UC5H8iCkCcZoaAG31Oc5lJ9Q"
"560";"28";"LeAny";"Entertainment";217000;114;420000;2021-05-14;"http://www.youtube.com/channel/UCONvxLlS73V7KSRBaQPQ2hQ"
"561";"29";"Splitv Videoportal";"People & Blogs";218000;2242;1,56e+08;2021-05-21;"http://www.youtube.com/channel/UCWvCjWYslYhZpvqkt4TikSw"
"562";"29";"Zdenko Varesko";"Film and Animation";219000;189;394000;2021-04-17;"http://www.youtube.com/channel/UCoUyj3G5B2DNfHJHtp23xBw"
"563";"29";"IM aqua";"Pets & Animals";219000;18;377000;2021-04-11;"http://www.youtube.com/channel/UCNNQd7XNY4HvIsuv6Llyfrw"
"564";"29";"Zdrave navike";"People & Blogs";219000;143;369000;2021-05-19;"http://www.youtube.com/channel/UCsbGwcDAIETq-6jtgzTMHjA"
"565";"29";"slycro";"Music";219000;42;4,06e+08;2009-05-09;"http://www.youtube.com/channel/UC5vE1qnRTipHQBNxLBzlnBg"
"566";"29";"Marin Vlasic";"Travel & Events";220000;150;1,05e+08;2021-05-16;"http://www.youtube.com/channel/UC3OVzsaz-8dhOMKl-xnDl3Q"
"567";"29";"hrcojestup";"Music";220000;65;364000;2021-05-07;"http://www.youtube.com/channel/UCvjtOOrAm-Y1NwfJM69luYw"
"568";"29";"Ith's Corner";"People & Blogs";220000;61;222000;2021-01-03;"http://www.youtube.com/channel/UC_BuEZdm3iXU6Wbkzy30UXg"
"569";"29";"hunterqq";"Gaming";221000;536;132000;2021-05-19;"http://www.youtube.com/channel/UC0EeTwa1bYUbN2TdE3vXasA"
"570";"29";"Wumbolo";"Entertainment";223000;77;1,91e+08;2020-04-10;"http://www.youtube.com/channel/UC1X8sqDRUNZyzxfuhhm5OJA"
"571";"29";"Ivan Kalmeta";"Film and Animation";223000;106;443000;2020-08-24;"http://www.youtube.com/channel/UCnr3Czoo135AJcKKHVTeLpw"
"572";"29";"xcverry";"Film and Animation";223000;64;459000;2020-07-28;"http://www.youtube.com/channel/UC2Kg6TmF8G0yDYf90qTgLgQ"
"573";"29";"Marko Vukes";"Music";225000;84;1,72e+08;2020-10-19;"http://www.youtube.com/channel/UCP8U2Zcv8vEWPQgumA9sxaw"
"574";"29";"<U+1D00><U+0274><U+0442>isw<U+1D07><U+1D07><U+0442>i<U+1D07>¦";"Entertainment";228000;106;391000;2020-04-01;"http://www.youtube.com/channel/UCaWzw3xvQK4qjBimvvozVTw"
"575";"29";"Pay Per View bend";"Music";229000;1418;1,92e+08;2021-05-19;"http://www.youtube.com/channel/UCLz8Vc20OlxBAz9pgzZTHtQ"
"576";"29";"Marin the Unknown â˜<U+0086>";"Entertainment";229000;12;270000;2021-01-20;"http://www.youtube.com/channel/UC25979-aYWwKigZU3jS_itg"
"577";"29";"Leon Martinelli";"Music";230000;5;669000;2021-02-27;"http://www.youtube.com/channel/UCXLmhlHknniPt6v36OS4svA"
"578";"29";"Red Rhino YT";"Gaming";231000;219;872000;2021-05-07;"http://www.youtube.com/channel/UC0nJOy3yUS7SjgHs_P3Is4g"
"579";"29";"LEGA";"Entertainment";233000;238;139000;2020-10-01;"http://www.youtube.com/channel/UCmj_rQUVREWTgv3ZsWSNQlw"
"580";"29";"Ivan Zeba";"Gaming";234000;108;189000;2021-04-27;"http://www.youtube.com/channel/UCTlKipAdTiK6RoVsstNnxdw"
"581";"30";"TravelAugmented";"Music";234000;3;129;2020-10-27;"http://www.youtube.com/channel/UCw8GL4P9geP4Dpdv9s4Hutw"
"582";"30";"afcroatia";"Nonprofits & Activism";235000;334;2,34e+08;2021-05-06;"http://www.youtube.com/channel/UCeTXXLsC7GV7Y4gbNOmicYg"
"583";"30";"Gorazd Cok";"Education";237000;324;656000;2019-08-18;"http://www.youtube.com/channel/UCBoe6mhpzwxyoE5glOHLA1Q"
"584";"30";"GRUPA BEST OFFICIAL";"Music";238000;17;1,2e+08;2021-03-01;"http://www.youtube.com/channel/UCxRshf0XQGTH9PggGk2D-TQ"
"585";"30";"Pale Canvas";"Howto & Style";238000;5;189000;2017-03-03;"http://www.youtube.com/channel/UCnbb6YnPz7enbLj0REjBCtA"
"586";"30";"Zoran Oreskovic";"Travel & Events";247000;222;737000;2021-04-24;"http://www.youtube.com/channel/UCHrkZ8XJyrJw6_YtEMkAT7A"
"587";"30";"Fluentes";"Music";247000;30;1,94e+08;2020-09-24;"http://www.youtube.com/channel/UChFQq5zeAVfVeiEa4S4ZOiQ"
"588";"30";"Regional Express - Nezavisni Istarski Portal";"Entertainment";248000;3470;7,35e+08;2021-05-05;"http://www.youtube.com/channel/UCoZOTEl783VKSGbhNjq-HTw"
"589";"30";"ASH - Adrijan Šimunaj";"Gaming";249000;25;686000;2021-04-26;"http://www.youtube.com/channel/UCNB7Nv8GxSRO2uYe1q9YDeQ"
"590";"30";"mrSymphonic";"Music";250000;286;2,67e+08;2020-12-19;"http://www.youtube.com/channel/UCA7M190WJUGYw5fUYa5vR0g"
"591";"30";"Hrvatska demokratska zajednica";"News & Politics";250000;2922;5,44e+08;2021-05-22;"http://www.youtube.com/channel/UCc9lr9dLTC3jE1yzK1CSvLA"
"592";"30";"Shkof";"Entertainment";250000;140;399000;2020-11-18;"http://www.youtube.com/channel/UCV38-UzOu5dYYba48Nhja_w"
"593";"30";"M y s t i c";"Music";251000;65;1,13e+08;2021-03-22;"http://www.youtube.com/channel/UC6JOmjMWeEVDBAmCvE94T6w"
"594";"30";"Pro Gamer";"Gaming";251000;53;235000;2021-03-19;"http://www.youtube.com/channel/UCcbS_4T3hNkU0owILzRp2lA"
"595";"30";"Nela";"Music";253000;10;1,04e+08;2021-01-18;"http://www.youtube.com/channel/UCCGTi8RbB4J2whTwHyZhNXA"
"596";"30";"ip Zadar";"Pets & Animals";254000;210;2,3e+08;2021-05-14;"http://www.youtube.com/channel/UC8WXQYfdY3phX_iYbYtPQvw"
"597";"30";"Krik Family";"Film and Animation";254000;139;1,27e+08;2021-06-05;"http://www.youtube.com/channel/UCXZTQ92HqAYpDOP9Bz2keBQ"
"598";"30";"Antony Bottiglieri - Trader Sportivo";"Sports";255000;155;273000;2021-01-09;"http://www.youtube.com/channel/UCa7o0hepJoyPjaX_vJmovxQ"
"599";"30";"dipsy";"Gaming";256000;24;913000;2021-04-23;"http://www.youtube.com/channel/UCfHvF2QPYGGZRVSA6jWyjug"
"600";"30";"Mikronis";"Science & Technology";259000;544;3,27e+08;2021-02-10;"http://www.youtube.com/channel/UCFYwiz9olpIwMf81wFbkM0w"
"601";"31";"TechCrasher";"Gaming";260000;32;2,32e+08;2021-04-07;"http://www.youtube.com/channel/UC8b3cI5yj16TCV87UdbSwaw"
"602";"31";"srdjanhulak";"Howto & Style";260000;498;382000;2021-05-12;"http://www.youtube.com/channel/UC5q7j02XHLeZwH0HFle8Z6A"
"603";"31";"Dario Official canal";"Music";260000;1044;2,85e+08;2020-08-03;"http://www.youtube.com/channel/UCv7eyRA2kWJIYmnedeszh-g"
"604";"31";"Gu5ter";"Music";260000;13;271000;2020-08-07;"http://www.youtube.com/channel/UCCE_UV7AwS43OtUM5bCYDwg"
"605";"31";"Wintobewell";"Howto & Style";261000;88;101000;2021-05-13;"http://www.youtube.com/channel/UCO5pYNV5S6ot7gXKW-Z7UGg"
"606";"31";"D'Knock Production";"Music";264000;68;2,57e+08;2020-01-30;"http://www.youtube.com/channel/UCoUnxNbbEfTHV3ppzn8lWQg"
"607";"31";"FunOnymous :D";"Comedy";264000;20;244000;2017-05-10;"http://www.youtube.com/channel/UC28ELZQcqriZhMnB57Nq2Xw"
"608";"31";"Adriano";"Gaming";265000;325;356000;2021-05-13;"http://www.youtube.com/channel/UCRnWptEjGBbQKSHMe96TKGg"
"609";"31";"Maxann";"Gaming";265000;2263;567000;2021-05-20;"http://www.youtube.com/channel/UCOQsjFVmOSLUDv4JVefVMMw"
"610";"31";"V8AmericanMuscleCar";"Autos & Vehicles";265000;93;922000;2021-03-22;"http://www.youtube.com/channel/UCAsIMoMnBLqgykE4Z7J_PXA"
"611";"31";"Nesti Beats";"Music";266000;553;1,28e+08;2021-05-03;"http://www.youtube.com/channel/UCvFt48-ri5d7A1t1-kX2jig"
"612";"31";"ITelektronika-Servis laptopa";"Science & Technology";266000;20;169000;2020-05-16;"http://www.youtube.com/channel/UCzqxBUDBeTbVlnBXTnGPIXg"
"613";"31";"Bledi";"Gaming";266000;53;612000;2018-03-19;"http://www.youtube.com/channel/UC_wnbawDluk544UEDbQWkxQ"
"614";"31";"val11950";"Music";267000;108;1,56e+08;2021-01-13;"http://www.youtube.com/channel/UC9ajGULx07ZD8Uu2jIybVBQ"
"615";"31";"Stjepan Belosa";"Education";267000;44;233000;2021-01-21;"http://www.youtube.com/channel/UCdsIEbzK5CH4-RTj1f-jpFw"
"616";"31";"Suki FPV";"Entertainment";267000;148;208000;2020-05-18;"http://www.youtube.com/channel/UCAcuDgXS9awgbBs8Qw0NFbg"
"617";"31";"GILE CRO";"Autos & Vehicles";267000;203;513000;2021-05-23;"http://www.youtube.com/channel/UCRbSnDVylu3PyNn9g0WW-5w"
"618";"31";"HRV-Strijelac";"Gaming";267000;400;7e+05;2021-05-12;"http://www.youtube.com/channel/UCuPrDXBFaqgeNhfpaaNAN1g"
"619";"31";"Pevex";"Entertainment";268000;1418;5,47e+08;2021-05-30;"http://www.youtube.com/channel/UCJKHei71v4HATmYCsEMamhg"
"620";"31";"fire2hr_Vedran";"Autos & Vehicles";269000;918;2,55e+08;2021-05-19;"http://www.youtube.com/channel/UCndl5NdjCoyUM5WRuhkXpMA"
"621";"32";"Nicol Tosic";"People & Blogs";270000;79;518000;2021-03-23;"http://www.youtube.com/channel/UCk2XWDUm8VF0SVXwAzBkFoA"
"622";"32";"UB-International";"Entertainment";274000;396;844000;2021-04-30;"http://www.youtube.com/channel/UC4wehQDZOMHdlsli8f558OQ"
"623";"32";"SanctaDomenica";"Entertainment";274000;172;1,35e+08;2021-06-11;"http://www.youtube.com/channel/UC9TKr9vJkiTcUBiD-l7pp2w"
"624";"32";"Aftalyfe";"Howto & Style";275000;47;1,07e+08;2021-02-28;"http://www.youtube.com/channel/UCAaO9I6pYoCDeAwYdrpuFIg"
"625";"32";"Casper tutorSynth";"Music";275000;229;771000;2021-04-30;"http://www.youtube.com/channel/UCO2jVGr2HHOoB9bfXeiZPrQ"
"626";"32";"Damir G Martin";"Film and Animation";275000;106;1,39e+08;2021-05-15;"http://www.youtube.com/channel/UCwdCpIMu6AjEGnBTrzQ7RDQ"
"627";"32";"Erste banka";"People & Blogs";276000;193;1,65e+08;2021-03-15;"http://www.youtube.com/channel/UCS5JMEHVhmT7jTorBW2GobA"
"628";"32";"Natro";"Gaming";277000;61;235000;2020-08-29;"http://www.youtube.com/channel/UC1k7Wp1RGD0khJq-urs9xeA"
"629";"32";"sestraBlankaDSNG";"Film and Animation";277000;217;2,3e+08;2017-05-22;"http://www.youtube.com/channel/UCCTNQuPaSxgxYNUso0r3yYQ"
"630";"32";"KimFLa";"Gaming";278000;195;690000;2021-02-19;"http://www.youtube.com/channel/UCVvb2VygBCjYx_Dkf8u90bw"
"631";"32";"CroPredator";"Gaming";278000;113;509000;2020-06-08;"http://www.youtube.com/channel/UCqETQ7JgkSrEwhVNajmUAvw"
"632";"32";"VCL Examples";"Education";278000;49;461000;2020-08-22;"http://www.youtube.com/channel/UCSt-YQKjA0sBNB3cHZW6zng"
"633";"32";"kakudmi";"Education";279000;372;1,2e+08;2019-09-18;"http://www.youtube.com/channel/UC3WoK682LSQnLtTInDLZH8Q"
"634";"32";"KUKI";"Gaming";281000;77;207000;2021-05-13;"http://www.youtube.com/channel/UCAeKFIUX461SImoCM0UYFxw"
"635";"32";"Atomic Beats - Beats With Hooks";"Music";281000;153;153000;2021-03-05;"http://www.youtube.com/channel/UC6T3abpe3r8OGC_gP-FqceQ"
"636";"32";"Robert Markovèiæ";"People & Blogs";286000;543;781000;2021-05-07;"http://www.youtube.com/channel/UCkke4N89atvmLlmMzFwuxBg"
"637";"32";"Duhom Istine";"Education";286000;82;1,07e+08;2020-03-29;"http://www.youtube.com/channel/UCgEbkRT_LhvCWSzeqoKCV7w"
"638";"32";"TAPED";"People & Blogs";290000;4;118000;2019-10-07;"http://www.youtube.com/channel/UC_cMMz9USX1xQWUmnfKSWtQ"
"639";"32";"Damir Markuš";"People & Blogs";291000;167;2,28e+08;2020-12-19;"http://www.youtube.com/channel/UCoF0_IUmslggv0mQ-fEsPvQ"
"640";"32";"Dorothy Kanzas";"Gaming";291000;336;204000;2021-02-28;"http://www.youtube.com/channel/UC9P13jiDuAWc4vbvDUpF3Vg"
"641";"33";"Nikk F";"Gaming";292000;65;110000;2020-09-29;"http://www.youtube.com/channel/UCGbFv5p3ywEqpc02uZFbnNQ"
"642";"33";"Vrijeme Zabave";"Travel & Events";292000;1611;2,13e+08;2021-05-11;"http://www.youtube.com/channel/UC5zj7yAMK7nhj0t9cm_hzGg"
"643";"33";"Svijet Televizije";"Film and Animation";293000;7;1,22e+08;2020-04-23;"http://www.youtube.com/channel/UC4JMvYP5iNhhXmpgVg34eqw"
"644";"33";"Mrtvi Piksel";"Gaming";294000;144;7e+05;2021-05-18;"http://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w"
"645";"33";"Buðenje";"Music";296000;76;4,28e+08;2021-03-07;"http://www.youtube.com/channel/UCTWoDCbZVZ7VhXXGTwHOTeA"
"646";"33";"QzArcade";"Gaming";296000;222;126000;2019-03-14;"http://www.youtube.com/channel/UCidSyUulfS1UGi_QRfS1vyg"
"647";"33";"Theanijel";"Autos & Vehicles";297000;128;556000;2021-04-20;"http://www.youtube.com/channel/UCvMXtrVf0x8s14YP6MKrhPA"
"648";"33";"zmajmr";"Autos & Vehicles";298000;744;2,15e+08;2021-05-23;"http://www.youtube.com/channel/UCZpkCUTKl5HngTjXDaSJjyQ"
"649";"33";"ThePolagreen";"Music";3e+05;163;4,07e+08;2021-03-22;"http://www.youtube.com/channel/UCn0inALO-q6vKcUfPHyks3A"
"650";"33";"Loza";"People & Blogs";3e+05;23;683000;2020-04-28;"http://www.youtube.com/channel/UCETanY5pVN5vPZmZGtYC5Fw"
"651";"33";"ProPatria 97";"Nonprofits & Activism";3e+05;53;2,84e+08;2019-11-21;"http://www.youtube.com/channel/UCs-d_LPBfEVI7qi4W5yc-BQ"
"652";"33";"Awesome Art";"Entertainment";303000;13;446000;2020-03-29;"http://www.youtube.com/channel/UCsRvLbewoFRbI_ddDGVXBag"
"653";"33";"Ivan Judas Handpan Music";"Music";304000;14;625000;2021-02-17;"http://www.youtube.com/channel/UC28jQhQve65DMD-V_RYEfqA"
"654";"33";"Maric";"Gaming";305000;99;791000;2021-04-19;"http://www.youtube.com/channel/UCnEROQyiN9yNijvya3RaX5Q"
"655";"33";"PhantomPianist91";"Music";305000;155;416000;2019-10-31;"http://www.youtube.com/channel/UCJoxrdFhNpg46zY2_LBeM8Q"
"656";"33";"MTS";"Howto & Style";307000;214;1,52e+08;2021-05-11;"http://www.youtube.com/channel/UC7OwfjgVADe5s5f9f8P-0zA"
"657";"33";"Liribinus";"Entertainment";307000;151;2,03e+08;2019-01-24;"http://www.youtube.com/channel/UCDDAsc28vBPr1mpG0iGSBEw"
"658";"33";"Likchich";"Gaming";308000;672;126000;2021-04-24;"http://www.youtube.com/channel/UCK-mhdtpkQbdqun8rKyQSgQ"
"659";"33";"Fronkie";"Gaming";309000;134;434000;2021-05-16;"http://www.youtube.com/channel/UCSAIrBfrk7nb1kMiBVbJkug"
"660";"33";"Die Rich Beats";"Entertainment";310000;177;958000;2021-06-16;"http://www.youtube.com/channel/UCCz_95tig9oX4ztlyguGZew"
"661";"34";"BRUTAL_ LuCkO_TV";"Gaming";311000;143;136000;2020-07-28;"http://www.youtube.com/channel/UCrtYznB5bW0_ycJCRnZcnjA"
"662";"34";"SvaštaR";"Howto & Style";312000;50;304000;2021-05-03;"http://www.youtube.com/channel/UCgu24u-opWQuQh6SQ0iSUjA"
"663";"34";"Bakz";"Entertainment";313000;9;452000;2020-10-28;"http://www.youtube.com/channel/UCo5vemLgJ9B8xUF7ZLZDJjQ"
"664";"34";"Apis Carnica";"Pets & Animals";313000;3;250000;2021-01-03;"http://www.youtube.com/channel/UCab8RA2ol6iol3dpaHtBusQ"
"665";"34";"Balkan PUBG League";"Gaming";314000;50;155000;2021-01-27;"http://www.youtube.com/channel/UCL-jTzDYXt2CIV87-gSYfmg"
"666";"34";"Orjen Riðanoviæ";"Music";315000;18;190000;2020-09-25;"http://www.youtube.com/channel/UCejO32kYEJib7Va0in3p8fw"
"667";"34";"Vjeko Music";"Music";316000;13;1,44e+08;2019-12-16;"http://www.youtube.com/channel/UCEn_qzKLMuKHd3w3RzTt0_g"
"668";"34";"sh4dow";"Gaming";317000;26;389000;2021-05-12;"http://www.youtube.com/channel/UCTHjJnlC279JL4MYB_cAIvA"
"669";"34";"Mile";"Pets & Animals";317000;149;166000;2021-06-15;"http://www.youtube.com/channel/UC6gGec_eaXA2JYKY008r6qg"
"670";"34";"ATCRO";"Gaming";319000;224;333000;2020-12-24;"http://www.youtube.com/channel/UC31gkZeqkvI2obMuUXNcQvQ"
"671";"34";"Ana267";"Entertainment";319000;74;1,68e+08;2019-03-28;"http://www.youtube.com/channel/UC_2E_UnqAm-vTLHLkjOD4pw"
"672";"34";"DEG Hrvatska";"Gaming";321000;754;197000;2021-06-11;"http://www.youtube.com/channel/UCQaNEWoopb8RHJOnfs5HV-g"
"673";"34";"Moja Rijeka";"Film and Animation";322000;5314;4,09e+08;2021-05-07;"http://www.youtube.com/channel/UCJzVTRaUieC2EKE6vnj7ovg"
"674";"34";"KN<U+018E>Z Official";"Music";326000;30;199000;2018-04-26;"http://www.youtube.com/channel/UCaVfjcR-4n-d5EjZoXv2nEA"
"675";"34";"LifestyleWithAndrea";"Howto & Style";329000;115;495000;2021-05-08;"http://www.youtube.com/channel/UC1cLNZRPabZZXUt9EKddeiQ"
"676";"34";"Dope Vibes";"Music";332000;538;727000;2020-02-17;"http://www.youtube.com/channel/UCzFshZEVtSLwnUt76XrJY5w"
"677";"34";"LIÈKE DRVOSJEÈE Službeni kanal";"Music";332000;37;2,17e+08;2019-10-17;"http://www.youtube.com/channel/UC0x6HOFQdVCrCF5mUZwrjcw"
"678";"34";"SEKILE";"Science & Technology";333000;750;796000;2021-05-18;"http://www.youtube.com/channel/UCs7PzBwYqQH5zib6Rqnz-Kg"
"679";"34";"YESHUA music";"People & Blogs";333000;14;1,68e+08;2021-03-13;"http://www.youtube.com/channel/UCKYqqFl6XIjJtCReSLuYJYg"
"680";"34";"Antonio Bediæ";"Gaming";334000;37;1,31e+08;2015-06-19;"http://www.youtube.com/channel/UCITuR-awSESrAuvHha-bfPg"
"681";"35";"ESC ThunderOne";"Entertainment";335000;100;5,53e+08;2019-11-18;"http://www.youtube.com/channel/UCUsNYXW0SkwJ0TWWeCF7R9A"
"682";"35";"Vukša";"Music";338000;5;870000;2020-09-26;"http://www.youtube.com/channel/UCailQBkze_PByh8Ff-r1ZHw"
"683";"35";"Trta Mrta";"Music";338000;567;1,16e+08;2021-03-24;"http://www.youtube.com/channel/UCB9x0PG2UaEF0pinGj0sSfw"
"684";"35";"Klapa Sveti Florijan";"Music";338000;116;8,18e+08;2021-02-18;"http://www.youtube.com/channel/UCB78_cmHBTgPe78u_SIRDgA"
"685";"35";"HZCAR-Croatia/trains";"Autos & Vehicles";340000;475;1,86e+08;2021-05-07;"http://www.youtube.com/channel/UCuDUkaSIgGJK2xi3Ou0ML-g"
"686";"35";"Zubak Grupa";"Autos & Vehicles";342000;107;1,48e+08;2021-05-07;"http://www.youtube.com/channel/UC6HTrHKgwKa5LnuCU4x4cdQ"
"687";"35";"Ukulele obrade";"Music";343000;110;748000;2020-12-12;"http://www.youtube.com/channel/UCinVpeXxC3n1WxxGkCTnUEg"
"688";"35";"Jednostavni Recepti";"Howto & Style";344000;41;775000;2017-07-16;"http://www.youtube.com/channel/UCDHOmCoPHPKjkyGvD3qeJGg"
"689";"35";"varosanin88";"Sports";346000;79;3,24e+08;2021-01-24;"http://www.youtube.com/channel/UCoBV2BqMD4_QTzlhrcWworw"
"690";"35";"blackwooz";"Gaming";346000;50;435000;2017-01-21;"http://www.youtube.com/channel/UCPyzd_asSzO0qk-DngKdMIg"
"691";"35";"BCko";"Gaming";347000;89;815000;2021-02-03;"http://www.youtube.com/channel/UC0mVnB-hs1rBFMSuWx427Sg"
"692";"35";"DEDZAGOREC JOSIP JURINJAK";"Music";350000;231;4,09e+08;2017-11-18;"http://www.youtube.com/channel/UCQJMHyZHrlvYmZcaPojY2aA"
"693";"35";"Clout Zone";"Music";351000;28;465000;2020-07-09;"http://www.youtube.com/channel/UCcGlR5KrL5ro56ZBxKFA2SQ"
"694";"35";"Ryanam New Mood";"Gaming";352000;54;430000;2021-04-23;"http://www.youtube.com/channel/UCn5w4Kcvm-cMERimO1B7nPA"
"695";"35";"Dedinjo";"Gaming";357000;16;1,53e+08;2019-11-14;"http://www.youtube.com/channel/UCnM0twiuIvBleYRIQfLGBiQ"
"696";"35";"Opuzenka";"Music";360000;1086;6,11e+08;2020-09-21;"http://www.youtube.com/channel/UCRfQEuxBrr1dQo8rnh0OSZw"
"697";"35";"Captain Geronimo";"Gaming";360000;343;703000;2021-05-05;"http://www.youtube.com/channel/UC2BLlajIANCtPw9BaBiWq9Q"
"698";"35";"Zoran Misic";"Music";362000;35;5,04e+08;2015-05-20;"http://www.youtube.com/channel/UCF6q_hEyzJZNfD7YBtuRZaw"
"699";"35";"The Monk By The Sea ";"Music";364000;157;841000;2021-05-07;"http://www.youtube.com/channel/UCdHWZiuCXvVsrzzk5x08YqA"
"700";"35";"Lomex";"Gaming";366000;118;980000;2020-10-24;"http://www.youtube.com/channel/UC7NKhGBgz-3uSSZFl1D7R0Q"
"701";"36";"Ansambl Lado";"Music";369000;154;1,4e+08;2021-04-29;"http://www.youtube.com/channel/UCZNcFf1WZcztJrSoy0MNqVA"
"702";"36";"Mario Skylight";"Music";369000;125;6,79e+08;2015-05-23;"http://www.youtube.com/channel/UCqz-QwcMNFzrbhRCYnACCqw"
"703";"36";"Fortex";"Gaming";369000;363;665000;2021-05-05;"http://www.youtube.com/channel/UCFz7IlM7LmaUWcMtX9sDArA"
"704";"36";"Luka Goreta";"Education";371000;182;1,28e+08;2021-03-23;"http://www.youtube.com/channel/UCMPmcVSw37hVtiUf7R_0rDg"
"705";"36";"nxcato <U+0001F30C>";"Nonprofits & Activism";372000;254;752000;2021-05-08;"http://www.youtube.com/channel/UCpoRqB78YE3Ipe5hTUekDoA"
"706";"36";"Ivo Sivo";"People & Blogs";375000;8;304000;2020-04-13;"http://www.youtube.com/channel/UC75dV-n5FMNGJNSx6wBL5GQ"
"707";"36";"Andrea";"Howto & Style";375000;59;325000;2019-09-30;"http://www.youtube.com/channel/UCtC2S3-tSFMotgY28EPF46A"
"708";"36";"OverHyped Gamer";"Gaming";377000;584;580000;2021-05-19;"http://www.youtube.com/channel/UCN0tDkHv30t-0d0PywU7d0w"
"709";"36";"Milan Club Milanistra";"Sports";381000;150;1,28e+08;2021-03-13;"http://www.youtube.com/channel/UC17oMuGvqVEdg30iP9tdvoA"
"710";"36";"Alex King";"Entertainment";385000;12;209000;2020-02-01;"http://www.youtube.com/channel/UCIyI4m356BEV96H6AdJLoWw"
"711";"36";"automotovision";"Autos & Vehicles";389000;2624;4,85e+08;2021-04-29;"http://www.youtube.com/channel/UCiwwLfa0_unVjbMU23jKKgg"
"712";"36";"Benac97";"Gaming";389000;255;123000;2021-05-05;"http://www.youtube.com/channel/UCleXc4CpeI03OQKZXQSTS7A"
"713";"36";"MisterKTB";"Gaming";391000;46;993000;2021-05-12;"http://www.youtube.com/channel/UCNNXEYS-SSt1RrfD-1R_8tA"
"714";"36";"Mirzzonja";"Gaming";394000;45;1,56e+08;2019-06-17;"http://www.youtube.com/channel/UCZ504A-K6feR214ZRdcGBSg"
"715";"36";"Sura Dancer";"Music";394000;18;461000;2019-05-02;"http://www.youtube.com/channel/UCNt4_E1rnKMzHUMTGcN9SUw"
"716";"36";"Marko Makareviæ";"Autos & Vehicles";397000;162;1,34e+08;2021-06-13;"http://www.youtube.com/channel/UCq7AG5bTYbvUg1kB0Qhv9Gw"
"717";"36";"Rijecani_1987";"Sports";397000;199;551000;2021-05-10;"http://www.youtube.com/channel/UCM1JkPEF4Jc8GccDdY5XI9w"
"718";"36";"ZAGREBTOURIST";"Travel & Events";399000;173;2,66e+08;2019-02-28;"http://www.youtube.com/channel/UCEuyAEjLo8F4M1mhUvKJJ7w"
"719";"36";"Studio Kr100";"Sports";4e+05;491;4,78e+08;2021-03-03;"http://www.youtube.com/channel/UCWJp2rev-Z5C6Tos06CKtWQ"
"720";"36";"Milan Karakas";"Education";403000;283;1,27e+08;2021-04-29;"http://www.youtube.com/channel/UCXhlGsmGJZ3m5GgTE8xuc_Q"
"721";"37";"Antemurale Christianitatis";"News & Politics";405000;159;1,13e+08;2021-05-14;"http://www.youtube.com/channel/UC0Z6FXyk85JkH5csTVAWJCw"
"722";"37";"Marko Bik";"Entertainment";407000;238;3,05e+08;2021-03-11;"http://www.youtube.com/channel/UCslONGcoLu5axfXWu7Oga1A"
"723";"37";"Ivan Breliæ";"Autos & Vehicles";409000;263;4,85e+08;2021-05-14;"http://www.youtube.com/channel/UC9C7GC5Oog63trELLG8hNkQ"
"724";"37";"RockBex";"Gaming";409000;498;310000;2021-01-12;"http://www.youtube.com/channel/UC7Q4XqojYpcMHTMNsVdwKCg"
"725";"37";"Drakesden";"Gaming";409000;117;569000;2021-01-03;"http://www.youtube.com/channel/UCdPliAvPNBi-dKMsmJPZ8ig"
"726";"37";"Èajopedija Zdravlja";"Education";410000;56;782000;2021-05-05;"http://www.youtube.com/channel/UCH2CUUF_L5jKGjDZcSjXTjg"
"727";"37";"Papy CRO";"Gaming";411000;271;248000;2020-08-25;"http://www.youtube.com/channel/UCG44ckbdbIOhpNxX1zPqXJg"
